num_of_antecedent_events,avg_of_case_remaining_time,y_case_remaining_time
3,604336.2287726993,0.0
0,771978.3777942169,76256.739
1,771977.8326473025,76256.618
2,416836.8241988305,64133.461
3,2.1684603490170096,2.329
4,416836.8241988305,0.0
0,771978.3777942169,87746.87
1,771977.8326473025,87746.628
2,1369727.7783866778,87707.775
3,1446174.0401162277,81951.149
4,1446174.0401162277,80366.17
5,1446174.0401162277,65194.527
6,2.1684603490170096,4.961
7,1446174.0401162277,0.0
0,771978.3777942169,38.294
1,771977.8326473025,38.019
2,2.1684603490170096,0.0
0,771978.3777942169,720225.09
1,771977.8326473025,720224.89
2,1369727.7783866778,719588.215
3,604336.2287726993,719586.984
4,1446174.0401162277,718342.094
5,1446174.0401162277,714943.968
6,1446174.0401162277,713187.763
7,1446174.0401162277,698158.901
8,1446174.0401162277,633610.197
9,1446174.0401162277,551109.878
10,1446174.0401162277,456399.029
11,1446174.0401162277,431268.472
12,1446174.0401162277,430841.866
13,1446174.0401162277,340728.414
14,1446174.0401162277,288338.096
15,1446174.0401162277,274930.292
16,1446174.0401162277,273080.834
17,1446174.0401162277,98090.773
18,1446174.0401162277,86594.748
19,2.1684603490170096,5.596
20,1446174.0401162277,0.0
0,771978.3777942169,34.866
1,771977.8326473025,34.752
2,2.1684603490170096,0.0
0,771978.3777942169,32.963
1,771977.8326473025,32.596
2,2.1684603490170096,0.0
0,771978.3777942169,41.386
1,771977.8326473025,41.184
2,2.1684603490170096,0.0
0,771978.3777942169,735.98
1,771977.8326473025,735.776
2,2.1684603490170096,3.33
3,604336.2287726993,0.0
0,771978.3777942169,41.683
1,771977.8326473025,41.507
2,2.1684603490170096,0.0
0,771978.3777942169,38.903
1,771977.8326473025,38.813
2,2.1684603490170096,0.0
0,771978.3777942169,2.088
1,771977.8326473025,1.651
2,2.1684603490170096,0.0
0,771978.3777942169,33.255
1,771977.8326473025,32.604
2,2.1684603490170096,0.0
0,771978.3777942169,767788.483
1,771977.8326473025,767787.688
2,1369727.7783866778,767747.893
3,1601554.9322030153,767426.853
4,1590044.4747371168,767415.599
5,1625623.3897638072,767415.599
6,1590041.78589297,767414.046
7,1590041.7263020962,767414.022
8,1446174.0401162277,767412.739
9,1121596.2301124877,767288.95
10,455055.6343089471,158027.339
11,1121596.2301124877,158024.951
12,2.1684603490170096,5.22
13,4.30415657620042,5.22
14,240389.78877129089,0.0
0,771978.3777942169,455.757
1,771977.8326473025,455.533
2,2.1684603490170096,2.747
3,604336.2287726993,0.0
0,771978.3777942169,12935.225
1,771977.8326473025,12934.996
2,604336.2287726993,75.917
3,2.1684603490170096,4.203
4,604336.2287726993,0.0
0,771978.3777942169,619317.289
1,771977.8326473025,619317.12
2,1369727.7783866778,619272.664
3,1601554.9322030153,618990.439
4,1590044.4747371168,618778.232
5,1625623.3897638072,618778.232
6,1590041.78589297,618776.637
7,1590041.7263020962,618776.606
8,1446174.0401162277,618775.114
9,455055.6343089471,369474.574
10,1121596.2301124877,369472.619
11,240389.78877129089,534.975
12,7527.792504385949,8.576
13,7845.474449635019,8.576
14,7845.475503649621,8.576
15,7845.474540145966,8.576
16,240389.78877129089,0.0
0,771978.3777942169,386.353
1,771977.8326473025,386.141
2,2.1684603490170096,3.465
3,604336.2287726993,0.0
0,771978.3777942169,1728.07
1,771977.8326473025,1727.7
2,1369727.7783866778,1697.748
3,295.05900281373124,1.422
4,1446174.0401162277,0.0
0,771978.3777942169,1299633.702
1,771977.8326473025,1299633.515
2,1369727.7783866778,1299597.338
3,1446174.0401162277,1297593.608
4,1446174.0401162277,1282448.791
5,1446174.0401162277,1217262.176
6,1446174.0401162277,1207646.792
7,1446174.0401162277,1197941.255
8,1446174.0401162277,1126897.55
9,1601554.9322030153,1107373.086
10,1446174.0401162277,1107237.483
11,1446174.0401162277,1031553.779
12,1446174.0401162277,1027009.846
13,1446174.0401162277,1018317.172
14,1446174.0401162277,1018262.169
15,1446174.0401162277,1016898.156
16,1590044.4747371168,1015806.772
17,1625623.3897638072,1015806.772
18,1590041.78589297,1015805.603
19,1590041.7263020962,1015805.571
20,1446174.0401162277,1015804.237
21,1121596.2301124877,409247.001
22,1121596.2301124877,408752.619
23,455055.6343089471,360252.44
24,1121596.2301124877,360250.736
25,7845.475503649621,8.968
26,7527.792504385949,8.968
27,7845.474540145966,8.968
28,7845.474449635019,8.967
29,240389.78877129089,0.0
0,771978.3777942169,70514.092
1,771977.8326473025,70513.893
2,416836.8241988305,64055.555
3,2.1684603490170096,2.402
4,416836.8241988305,0.0
0,771978.3777942169,2664921.475
1,771977.8326473025,2664921.236
2,1369727.7783866778,2662571.099
3,604336.2287726993,2662570.1
4,1601554.9322030153,2661819.422
5,1590044.4747371168,2661685.384
6,1625623.3897638072,2661685.383
7,1590041.78589297,2661684.452
8,1590041.7263020962,2661684.41
9,1446174.0401162277,2661683.246
10,1121596.2301124877,2661482.17
11,1121596.2301124877,2048788.461
12,1121596.2301124877,1950425.339
13,1121596.2301124877,1867575.987
14,1121596.2301124877,1702968.857
15,1121596.2301124877,1351651.209
16,1121596.2301124877,1188658.884
17,1121596.2301124877,0.005
18,762216.2992770204,0.0
19,295.05900281373124,0.0
0,771978.3777942169,1222103.536
1,771977.8326473025,1222103.227
2,1369727.7783866778,1220257.332
3,604336.2287726993,1220255.267
4,1601554.9322030153,1219246.485
5,1590044.4747371168,1219071.347
6,1625623.3897638072,1219071.346
7,1590041.78589297,1219069.232
8,1590041.7263020962,1219069.107
9,1446174.0401162277,1219067.377
10,1121596.2301124877,1218980.506
11,1121596.2301124877,606542.836
12,1121596.2301124877,537208.356
13,1121596.2301124877,533411.507
14,455055.6343089471,366500.869
15,1121596.2301124877,366498.892
16,2.1684603490170096,4.813
17,4.30415657620042,4.812
18,240389.78877129089,0.0
0,771978.3777942169,181196.288
1,771977.8326473025,181196.015
2,1369727.7783866778,181054.049
3,604336.2287726993,181052.48
4,1601554.9322030153,180929.128
5,1590044.4747371168,180867.736
6,1625623.3897638072,180867.735
7,1590041.78589297,180866.474
8,1590041.7263020962,180866.447
9,1446174.0401162277,180865.239
10,455055.6343089471,180803.042
11,1121596.2301124877,180801.893
12,240389.78877129089,180728.399
13,240389.78877129089,180148.376
14,577842.8430326743,179649.199
15,577842.8430326743,178860.993
16,577842.8430326743,102014.671
17,4.30415657620042,3.262
18,2.1684603490170096,3.262
19,577842.8430326743,0.0
0,771978.3777942169,2308.04
1,771977.8326473025,2307.844
2,2.1684603490170096,4.049
3,604336.2287726993,0.0
0,771978.3777942169,2258.421
1,771977.8326473025,2258.196
2,2.1684603490170096,2.83
3,604336.2287726993,0.0
0,771978.3777942169,39.341
1,771977.8326473025,38.879
2,2.1684603490170096,0.0
0,771978.3777942169,40.18
1,771977.8326473025,40.005
2,2.1684603490170096,0.0
0,771978.3777942169,2222.449
1,771977.8326473025,2222.189
2,2.1684603490170096,3.379
3,604336.2287726993,0.0
0,771978.3777942169,760.188
1,771977.8326473025,760.082
2,1369727.7783866778,722.034
3,2.1684603490170096,3.967
4,1446174.0401162277,0.0
0,771978.3777942169,2025.804
1,771977.8326473025,2025.67
2,2.1684603490170096,2.908
3,604336.2287726993,0.0
0,771978.3777942169,1495.901
1,771977.8326473025,1495.643
2,2.1684603490170096,3.413
3,604336.2287726993,0.0
0,771978.3777942169,33.889
1,771977.8326473025,33.709
2,2.1684603490170096,0.0
0,771978.3777942169,885.018
1,771977.8326473025,884.844
2,2.1684603490170096,2.823
3,604336.2287726993,0.0
0,771978.3777942169,421.242
1,771977.8326473025,421.076
2,2.1684603490170096,3.191
3,604336.2287726993,0.0
0,771978.3777942169,2661105.748
1,771977.8326473025,2661104.864
2,1369727.7783866778,2661066.7
3,1446174.0401162277,2656375.991
4,1446174.0401162277,2643650.566
5,1446174.0401162277,2582145.673
6,1446174.0401162277,2565954.949
7,1446174.0401162277,2499672.331
8,1446174.0401162277,2414318.321
9,1446174.0401162277,2387929.825
10,1446174.0401162277,2295101.569
11,1446174.0401162277,2234866.355
12,1446174.0401162277,2228486.817
13,1446174.0401162277,2062165.307
14,1446174.0401162277,2036242.404
15,1446174.0401162277,1438734.303
16,1446174.0401162277,1347509.409
17,1446174.0401162277,1030666.148
18,1446174.0401162277,168648.577
19,1446174.0401162277,0.011
20,295.05900281373124,0.0
0,771978.3777942169,2660281.139
1,771977.8326473025,2660280.892
2,1369727.7783866778,2660232.903
3,1446174.0401162277,2656211.1
4,1446174.0401162277,2643580.46
5,1446174.0401162277,2581982.423
6,1446174.0401162277,2581943.548
7,1446174.0401162277,2500864.198
8,1446174.0401162277,2401559.005
9,1446174.0401162277,2382895.746
10,1446174.0401162277,2292753.033
11,1446174.0401162277,2228671.653
12,1446174.0401162277,2226640.564
13,1446174.0401162277,2223820.929
14,1446174.0401162277,2223052.475
15,1446174.0401162277,2222160.603
16,1446174.0401162277,2037100.064
17,1446174.0401162277,0.005
18,295.05900281373124,0.0
0,771978.3777942169,74621.927
1,771977.8326473025,74621.756
2,1369727.7783866778,68419.058
3,604336.2287726993,68417.394
4,1446174.0401162277,65301.488
5,1446174.0401162277,57909.921
6,2.1684603490170096,3.188
7,1446174.0401162277,0.0
0,771978.3777942169,794044.485
1,771977.8326473025,794044.299
2,1369727.7783866778,794006.701
3,1446174.0401162277,789382.839
4,1446174.0401162277,785340.39
5,1446174.0401162277,780793.548
6,1601554.9322030153,774325.605
7,1625623.3897638072,774155.613
8,1590044.4747371168,774155.613
9,1590041.78589297,774154.489
10,1590041.7263020962,774154.462
11,1446174.0401162277,774152.591
12,455055.6343089471,455996.227
13,1121596.2301124877,455994.268
14,240389.78877129089,677.258
15,7845.474449635019,7.03
16,7845.474540145966,7.03
17,7527.792504385949,7.03
18,7845.475503649621,7.03
19,240389.78877129089,0.0
0,771978.3777942169,4663.215
1,771977.8326473025,4662.734
2,2.1684603490170096,3.628
3,604336.2287726993,0.0
0,771978.3777942169,4905.154
1,771977.8326473025,4904.933
2,604336.2287726993,465.507
3,2.1684603490170096,4.373
4,604336.2287726993,0.0
0,771978.3777942169,40.651
1,771977.8326473025,40.257
2,2.1684603490170096,0.0
0,771978.3777942169,609620.771
1,771977.8326473025,609620.549
2,1369727.7783866778,609569.348
3,1446174.0401162277,609052.932
4,1601554.9322030153,608515.674
5,1625623.3897638072,608389.422
6,1590044.4747371168,608389.422
7,1590041.78589297,608388.358
8,1590041.7263020962,608388.301
9,1446174.0401162277,608386.173
10,1590044.4747371168,608144.399
11,762216.2992770204,608144.399
12,1590041.78589297,608143.558
13,1590041.7263020962,608143.533
14,1121596.2301124877,608141.611
15,1121596.2301124877,607435.918
16,1121596.2301124877,607417.071
17,762216.2992770204,4.02
18,295.05900281373124,4.02
19,1121596.2301124877,0.0
0,771978.3777942169,56.584
1,771977.8326473025,55.518
2,2.1684603490170096,0.0
0,771978.3777942169,1039.376
1,771977.8326473025,1039.011
2,2.1684603490170096,3.612
3,604336.2287726993,0.0
0,771978.3777942169,2126.533
1,771977.8326473025,2126.38
2,2.1684603490170096,3.403
3,604336.2287726993,0.0
0,771978.3777942169,2215.098
1,771977.8326473025,2214.921
2,604336.2287726993,408.911
3,2.1684603490170096,4.012
4,604336.2287726993,0.0
0,771978.3777942169,44.615
1,771977.8326473025,44.437
2,2.1684603490170096,0.0
0,771978.3777942169,608148.458
1,771977.8326473025,608147.448
2,1369727.7783866778,608102.616
3,1446174.0401162277,603338.209
4,1601554.9322030153,597177.652
5,1625623.3897638072,596915.467
6,1590044.4747371168,596915.467
7,1590041.78589297,596914.096
8,1590041.7263020962,596914.048
9,1446174.0401162277,596911.563
10,1121596.2301124877,596731.704
11,295.05900281373124,3.283
12,762216.2992770204,3.283
13,1121596.2301124877,0.0
0,771978.3777942169,251606.072
1,771977.8326473025,251605.858
2,1369727.7783866778,251258.312
3,604336.2287726993,251257.036
4,1446174.0401162277,248722.293
5,1446174.0401162277,246687.269
6,1446174.0401162277,182182.301
7,1446174.0401162277,171539.34
8,1446174.0401162277,166590.573
9,1446174.0401162277,152093.072
10,1446174.0401162277,88848.242
11,2.1684603490170096,3.235
12,1446174.0401162277,0.0
0,771978.3777942169,54.555
1,771977.8326473025,54.263
2,2.1684603490170096,0.0
0,771978.3777942169,39.26
1,771977.8326473025,39.078
2,2.1684603490170096,0.0
0,771978.3777942169,62350.063
1,771977.8326473025,62349.772
2,604336.2287726993,13051.751
3,604336.2287726993,2895.966
4,2.1684603490170096,3.509
5,604336.2287726993,0.0
0,771978.3777942169,4018.243
1,771977.8326473025,4018.082
2,1369727.7783866778,3974.209
3,295.05900281373124,2.285
4,1446174.0401162277,0.0
0,771978.3777942169,2651254.886
1,771977.8326473025,2651254.756
2,1369727.7783866778,2650838.45
3,604336.2287726993,2650837.426
4,1446174.0401162277,2648478.762
5,1446174.0401162277,2647661.56
6,1446174.0401162277,2065009.893
7,1446174.0401162277,168685.528
8,1446174.0401162277,0.004
9,295.05900281373124,0.0
0,771978.3777942169,848419.371
1,771977.8326473025,848419.141
2,1369727.7783866778,847926.017
3,604336.2287726993,847924.558
4,1446174.0401162277,844788.885
5,1601554.9322030153,840329.414
6,1625623.3897638072,840043.775
7,1590044.4747371168,840043.775
8,1590041.78589297,840042.585
9,1590041.7263020962,840042.552
10,1446174.0401162277,840040.537
11,1121596.2301124877,839901.634
12,1121596.2301124877,245276.741
13,1121596.2301124877,239514.386
14,455055.6343089471,178521.825
15,1121596.2301124877,178519.713
16,240389.78877129089,842.336
17,7527.792504385949,7.968
18,7845.475503649621,7.968
19,7845.474540145966,7.963
20,7845.474449635019,7.963
21,240389.78877129089,0.0
0,771978.3777942169,918583.401
1,771977.8326473025,918582.609
2,1369727.7783866778,918536.065
3,1446174.0401162277,916213.034
4,1446174.0401162277,912041.175
5,1446174.0401162277,906846.597
6,1601554.9322030153,906717.384
7,1625623.3897638072,906033.28
8,1590044.4747371168,906033.28
9,1590041.78589297,906031.869
10,1590041.7263020962,906031.799
11,1446174.0401162277,906028.725
12,1121596.2301124877,905914.289
13,1590044.4747371168,765332.176
14,762216.2992770204,765332.176
15,1590041.78589297,765330.841
16,1590041.7263020962,765330.799
17,1121596.2301124877,765329.305
18,1121596.2301124877,231445.934
19,455055.6343089471,162080.284
20,1121596.2301124877,162078.318
21,240389.78877129089,2102.265
22,7845.475503649621,8.369
23,7845.474449635019,8.369
24,7845.474540145966,8.369
25,7527.792504385949,8.369
26,240389.78877129089,0.0
0,771978.3777942169,39.765
1,771977.8326473025,39.628
2,2.1684603490170096,0.0
0,771978.3777942169,35.354
1,771977.8326473025,34.45
2,2.1684603490170096,0.0
0,771978.3777942169,2264.464
1,771977.8326473025,2264.276
2,2.1684603490170096,3.518
3,604336.2287726993,0.0
0,771978.3777942169,3459.31
1,771977.8326473025,3459.118
2,1369727.7783866778,3427.337
3,2.1684603490170096,2.887
4,1446174.0401162277,0.0
0,771978.3777942169,43.156
1,771977.8326473025,43.062
2,2.1684603490170096,0.0
0,771978.3777942169,52.096
1,771977.8326473025,51.859
2,2.1684603490170096,0.0
0,771978.3777942169,2498.978
1,771977.8326473025,2498.758
2,1369727.7783866778,1782.772
3,604336.2287726993,1780.985
4,2.1684603490170096,2.579
5,1446174.0401162277,0.0
0,771978.3777942169,35.107
1,771977.8326473025,34.84
2,2.1684603490170096,0.0
0,771978.3777942169,30.919
1,771977.8326473025,30.788
2,2.1684603490170096,0.0
0,771978.3777942169,2403087.312
1,771977.8326473025,2403087.221
2,1369727.7783866778,2403037.1
3,1601554.9322030153,2402646.584
4,1590044.4747371168,2402411.983
5,1625623.3897638072,2402411.982
6,1590041.78589297,2402411.037
7,1590041.7263020962,2402411.001
8,1446174.0401162277,2402409.824
9,1121596.2301124877,2401780.064
10,1121596.2301124877,2401665.31
11,1121596.2301124877,1806894.304
12,1121596.2301124877,1805455.103
13,1121596.2301124877,1797511.346
14,455055.6343089471,1569684.18
15,1121596.2301124877,1569682.627
16,240389.78877129089,1142302.211
17,240389.78877129089,1136079.495
18,577842.8430326743,1135880.494
19,577842.8430326743,1133407.033
20,577842.8430326743,1129872.619
21,577842.8430326743,1124287.178
22,577842.8430326743,1110565.174
23,577842.8430326743,1026435.959
24,577842.8430326743,935212.298
25,577842.8430326743,927633.434
26,577842.8430326743,870728.415
27,577842.8430326743,865251.02
28,577842.8430326743,862294.003
29,577842.8430326743,850515.086
30,577842.8430326743,843352.763
31,577842.8430326743,790337.131
32,577842.8430326743,624802.964
33,577842.8430326743,624718.74
34,577842.8430326743,624398.032
35,762216.2992770204,623393.055
36,1590044.4747371168,623393.054
37,1590041.78589297,623391.838
38,1590041.7263020962,623391.805
39,577842.8430326743,623390.157
40,762216.2992770204,623156.623
41,1590044.4747371168,623156.623
42,1590041.78589297,623155.508
43,1590041.7263020962,623155.475
44,577842.8430326743,623153.644
45,577842.8430326743,622957.03
46,577842.8430326743,622129.901
47,577842.8430326743,621611.491
48,577842.8430326743,620697.729
49,577842.8430326743,620639.482
50,577842.8430326743,526102.529
51,577842.8430326743,517120.876
52,577842.8430326743,353574.986
53,577842.8430326743,274404.884
54,577842.8430326743,274388.928
55,577842.8430326743,187862.844
56,455055.6343089471,14713.599
57,577842.8430326743,14711.715
58,240389.78877129089,14624.375
59,240389.78877129089,1722.98
60,2.1684603490170096,4.568
61,4.30415657620042,4.568
62,240389.78877129089,0.0
0,771978.3777942169,1173785.232
1,771977.8326473025,1173785.036
2,1369727.7783866778,1173448.929
3,604336.2287726993,1173447.677
4,1446174.0401162277,1172093.776
5,1601554.9322030153,1117278.368
6,1590044.4747371168,1117058.286
7,1625623.3897638072,1117058.285
8,1590041.78589297,1117057.082
9,1590041.7263020962,1117057.043
10,1446174.0401162277,1117055.2
11,1121596.2301124877,1115842.538
12,1121596.2301124877,1115470.13
13,1121596.2301124877,1114989.066
14,1121596.2301124877,604643.17
15,455055.6343089471,604548.049
16,1121596.2301124877,604546.076
17,240389.78877129089,603944.295
18,240389.78877129089,323695.604
19,577842.8430326743,323547.035
20,577842.8430326743,322079.357
21,577842.8430326743,321675.836
22,577842.8430326743,231159.079
