index,case_id,case_execution_time,case_execution_time_seconds,num_of_events
4533,187789,30 days 18:58:01.139000000,2660281.139,19
4534,187792,0 days 20:43:41.927000000,74621.927,8
4535,187795,9 days 04:34:04.485000000,794044.485,20
4536,187798,0 days 01:17:43.215000000,4663.215,4
4537,187801,0 days 01:21:45.154000000,4905.154,5
4538,187804,0 days 00:00:40.651000000,40.651,3
4539,187807,7 days 01:20:20.771000000,609620.771,20
4540,187810,0 days 00:00:56.584000000,56.584,3
4541,187813,0 days 00:17:19.376000000,1039.376,4
4542,187816,0 days 00:35:26.533000000,2126.533,4
4543,187819,0 days 00:36:55.098000000,2215.098,5
4544,187822,0 days 00:00:44.615000000,44.615,3
4545,187825,7 days 00:55:48.458000000,608148.458,14
4546,187828,2 days 21:53:26.072000000,251606.072,13
4547,187831,0 days 00:00:54.555000000,54.555,3
4548,187834,0 days 00:00:39.260000000,39.26,3
4549,187837,0 days 17:19:10.063000000,62350.063,6
4550,187840,0 days 01:06:58.243000000,4018.243,5
4551,187843,30 days 16:27:34.886000000,2651254.886,10
4552,187846,9 days 19:40:19.371000000,848419.371,22
4553,187849,10 days 15:09:43.401000000,918583.401,27
4554,187852,0 days 00:00:39.765000000,39.765,3
4555,187855,0 days 00:00:35.354000000,35.354,3
4556,187858,0 days 00:37:44.464000000,2264.464,4
4557,187861,0 days 00:57:39.310000000,3459.31,5
4558,187864,0 days 00:00:43.156000000,43.156,3
4559,187867,0 days 00:00:52.096000000,52.096,3
4560,187870,0 days 00:41:38.978000000,2498.978,6
4561,187873,0 days 00:00:35.107000000,35.107,3
4562,187876,0 days 00:00:30.919000000,30.919,3
4563,187879,27 days 19:31:27.312000000,2403087.312,63
4564,187882,13 days 14:03:05.232000000,1173785.232,28
4565,187885,30 days 13:29:36.469000000,2640576.469,17
4566,187888,0 days 00:42:32.541000000,2552.541,17
4567,187891,7 days 20:42:56.245000000,679376.245,28
4568,187894,0 days 00:00:37.765000000,37.765,3
4569,187897,0 days 00:00:37.915000000,37.915,3
4570,187900,0 days 00:00:34.446000000,34.446,3
4571,187903,0 days 00:00:33.494000000,33.494,3
4572,187906,0 days 13:42:16.688000000,49336.688,7
4573,187909,0 days 00:00:35.807000000,35.807,3
4574,187912,6 days 13:16:29.803000000,566189.803,5
4575,187915,0 days 00:00:43.075000000,43.075,3
4576,187918,0 days 12:37:33.756000000,45453.756,5
4577,187921,10 days 16:31:31.802000000,923491.802,28
4578,187924,16 days 21:59:23.617000000,1461563.617,19
4579,187927,0 days 14:14:59.161000000,51299.161,6
4580,187930,56 days 14:55:35.116000000,4892135.116,45
4581,187933,30 days 11:44:13.538000000,2634253.538,18
4582,187936,9 days 21:06:17.529000000,853577.529,37
4583,187939,30 days 11:31:17.346000000,2633477.346,11
4584,187942,13 days 11:40:37.954000000,1165237.954,17
4585,187945,33 days 11:14:58.297000000,2891698.297,34
4586,187948,0 days 00:00:49.086000000,49.086,3
4587,187951,0 days 00:00:45.654000000,45.654,3
4588,187954,17 days 10:24:17.289000000,1506257.289,29
4589,187957,14 days 10:08:10.664000000,1246090.664,35
4590,187960,2 days 19:19:31.122000000,242371.122,10
4591,187963,0 days 00:00:39.388000000,39.388,3
4592,187966,0 days 00:00:39.722000000,39.722,3
4593,187969,0 days 13:14:35.590000000,47675.59,8
4594,187972,0 days 09:21:07.003000000,33667.003,5
4595,187975,30 days 08:27:10.507000000,2622430.507,23
4596,187978,0 days 00:00:46.251000000,46.251,3
4597,187981,1 days 16:15:33.703000000,144933.703,12
4598,187984,0 days 08:09:27.064000000,29367.064,5
4599,187999,37 days 03:06:03.857000000,3207963.857,29
4600,188002,0 days 02:29:42.715000000,8982.715,4
4601,188005,0 days 01:24:34.252000000,5074.252,4
4602,188008,17 days 06:16:32.352000000,1491392.352,20
4603,188011,0 days 00:00:42.351000000,42.351,3
4604,188014,0 days 00:00:33.166000000,33.166,3
4605,188017,17 days 06:04:44.849000000,1490684.849,23
4606,188020,26 days 23:03:42.941000000,2329422.941,31
4607,188023,6 days 05:14:09.013000000,537249.013,25
4608,188026,0 days 01:17:06.392000000,4626.392,4
4609,188029,30 days 22:58:00.229000000,2674680.229,18
4610,188032,0 days 02:04:45.574000000,7485.574,6
4611,188035,0 days 02:09:22.523000000,7762.523,8
4612,188038,2 days 05:30:28.400000000,192628.4,16
4613,188041,0 days 00:39:54.449000000,2394.449,4
4614,188044,0 days 01:20:35.844000000,4835.844,5
4615,188047,0 days 00:29:22.931000000,1762.931,4
4616,188050,0 days 00:26:14.641000000,1574.641,5
4617,188053,14 days 00:22:59.351000000,1210979.351,20
4618,188056,0 days 00:06:02.134000000,362.134,4
4619,188059,7 days 04:21:32.952000000,620492.952,22
4620,188062,0 days 00:00:36.422000000,36.422,3
4621,188065,16 days 23:28:20.242000000,1466900.242,24
4622,188068,0 days 00:00:43.509000000,43.509,3
4623,188071,0 days 00:02:12.723000000,132.723,4
4624,188074,0 days 00:00:46.251000000,46.251,3
4625,188077,0 days 00:21:00.820000000,1260.82,5
4626,188080,15 days 01:09:49.970000000,1300189.97,17
4627,188083,0 days 00:05:05.290000000,305.29,4
4628,188086,0 days 00:03:50.094000000,230.094,4
4629,188089,0 days 00:00:52.846000000,52.846,3
4630,188092,0 days 00:00:32.082000000,32.082,3
4631,188095,0 days 00:00:35.292000000,35.292,3
4632,188098,0 days 00:00:40.624000000,40.624,3
4633,188101,0 days 21:54:12.498000000,78852.498,7
4634,188104,0 days 00:00:45.544000000,45.544,3
4635,188107,0 days 01:15:38.043000000,4538.043,5
4636,188110,0 days 00:01:06.334000000,66.334,3
4637,188113,0 days 00:01:07.638000000,67.638,3
4638,188116,0 days 00:40:55.211000000,2455.211,4
4639,188119,0 days 00:00:34.605000000,34.605,3
4640,188122,0 days 00:00:42.149000000,42.149,3
4641,188125,0 days 00:02:16.214000000,136.214,4
4642,188128,9 days 20:59:32.199000000,853172.199,17
4643,188131,9 days 22:49:52.316000000,859792.316,26
4644,188134,76 days 22:42:43.919000000,6648163.919,77
4645,188137,0 days 00:00:36.861000000,36.861,3
4646,188140,13 days 18:31:33.136000000,1189893.136,27
4647,188143,0 days 15:54:17.589000000,57257.589,4
4648,188146,27 days 17:29:26.199000000,2395766.199,41
4649,188149,0 days 15:33:10.216000000,55990.216,4
4650,188152,0 days 15:29:00.269000000,55740.269,4
4651,188155,0 days 22:04:14.303000000,79454.303,7
4652,188158,0 days 15:22:24.912000000,55344.912,4
4653,188161,0 days 15:23:38.711000000,55418.711,6
4654,188164,8 days 23:54:40.638000000,777280.638,24
4655,188167,0 days 15:34:07.082000000,56047.082,5
4656,188170,2 days 00:51:41.128000000,175901.128,8
4657,188173,0 days 14:37:48.036000000,52668.036,4
4658,188176,14 days 13:32:45.174000000,1258365.174,23
4659,188179,13 days 18:35:55.130000000,1190155.13,33
4660,188182,0 days 18:39:40.929000000,67180.929,7
4661,188185,0 days 20:38:50.239000000,74330.239,7
4662,188188,0 days 14:40:01.340000000,52801.34,4
4663,188191,0 days 14:53:38.264000000,53618.264,5
4664,188194,8 days 17:26:46.117000000,754006.117,21
4665,188197,0 days 14:09:34.538000000,50974.538,4
4666,188200,3 days 19:22:47.283000000,328967.283,12
4667,188203,7 days 21:05:56.350000000,680756.35,10
4668,188206,0 days 19:58:56.009000000,71936.009,5
4669,188209,0 days 13:33:40.541000000,48820.541,4
4670,188212,0 days 13:28:07.049000000,48487.049,4
4671,188215,14 days 15:27:47.152000000,1265267.152,27
4672,188218,0 days 19:29:25.941000000,70165.941,7
4673,188221,0 days 13:11:40.314000000,47500.314,4
4674,188224,75 days 11:47:02.641000000,6522422.641,58
4675,188227,0 days 12:12:27.939000000,43947.939,4
4676,188230,0 days 12:14:02.416000000,44042.416,4
4677,188233,0 days 12:07:36.709000000,43656.709,4
4678,188236,22 days 17:23:33.962000000,1963413.962,22
4679,188239,0 days 11:55:19.251000000,42919.251,4
4680,188259,0 days 00:00:47.119000000,47.119,3
4681,188262,0 days 11:19:03.469000000,40743.469,4
4682,188265,0 days 10:55:25.729000000,39325.729,4
4683,188268,0 days 00:00:38.453000000,38.453,3
4684,188271,15 days 12:32:01.048000000,1341121.048,34
4685,188274,15 days 13:22:24.312000000,1344144.312,21
4686,188277,0 days 00:00:41.107000000,41.107,3
4687,188280,0 days 10:20:24.827000000,37224.827,4
4688,188283,8 days 10:35:58.301000000,729358.301,16
4689,188286,37 days 10:00:12.750000000,3232812.75,31
4690,188289,0 days 09:52:03.913000000,35523.913,4
4691,188292,0 days 00:00:48.689000000,48.689,3
4692,188295,0 days 09:20:16.801000000,33616.801,4
4693,188299,0 days 01:37:48.909000000,5868.909,4
4694,188302,0 days 00:00:40.452000000,40.452,3
4695,188305,30 days 00:14:11.675000000,2592851.675,15
4696,188308,30 days 00:13:11.375000000,2592791.375,15
4697,188311,0 days 00:00:42.786000000,42.786,3
4698,188314,0 days 00:26:58.309000000,1618.309,4
4699,188317,12 days 04:22:44.697000000,1052564.697,24
4700,188320,27 days 03:28:58.285000000,2345338.285,19
4701,188323,0 days 00:18:24.522000000,1104.522,4
4702,188326,1 days 02:17:20.590000000,94640.59,8
4703,188329,0 days 00:00:33.563000000,33.563,3
4704,188332,12 days 02:34:43.742000000,1046083.742,19
4705,188335,0 days 00:00:37.423000000,37.423,3
4706,188338,0 days 00:00:34.196000000,34.196,3
4707,188341,0 days 00:00:41.320000000,41.32,3
4708,188344,0 days 00:00:40.985000000,40.985,3
4709,188347,0 days 00:00:29.952000000,29.952,3
4710,188350,30 days 23:08:24.792000000,2675304.792,25
4711,188353,0 days 00:13:54.747000000,834.747,4
4712,188356,58 days 22:58:32.051000000,5093912.051,24
4713,188359,16 days 00:14:37.612000000,1383277.612,28
4714,188362,0 days 00:00:39.897000000,39.897,3
4715,188365,27 days 00:51:55.001000000,2335915.001,27
4716,188368,12 days 00:08:33.924000000,1037313.924,16
4717,188371,20 days 23:57:58.719000000,1814278.719,11
4718,188374,0 days 00:00:35.283000000,35.283,3
4719,188377,0 days 00:05:05.940000000,305.94,4
4720,188380,35 days 23:12:59.995000000,3107579.995,51
4721,188383,0 days 00:00:02.995000000,2.995,3
4722,188386,23 days 01:03:24.077000000,1991004.077,26
4723,188389,19 days 23:08:51.879000000,1724931.879,27
4724,188392,0 days 00:00:32.783000000,32.783,3
4725,188395,0 days 00:00:49.147000000,49.147,3
4726,188398,0 days 00:00:02.896000000,2.896,3
4727,188401,27 days 04:19:48.064000000,2348388.064,34
4728,188404,0 days 00:05:22.163000000,322.163,4
4729,188407,8 days 00:36:32.694000000,693392.694,21
4730,188410,4 days 21:26:16.358000000,422776.358,6
4731,188413,13 days 01:45:36.320000000,1129536.32,20
4732,188416,6 days 05:33:39.963000000,538419.963,18
4733,188419,0 days 00:08:56.078000000,536.078,4
4734,188422,0 days 00:00:30.985000000,30.985,3
4735,188425,9 days 01:08:42.761000000,781722.761,16
4736,188428,0 days 00:00:33.069000000,33.069,3
4737,188431,0 days 00:00:36.587000000,36.587,3
4738,188434,0 days 00:00:33.350000000,33.35,3
4739,188437,0 days 00:00:46.162000000,46.162,3
4740,188440,30 days 19:40:25.033000000,2662825.033,9
4741,188443,0 days 00:00:35.474000000,35.474,3
4742,188446,0 days 00:00:38.187000000,38.187,3
4743,188449,7 days 21:46:44.318000000,683204.318,16
4744,188452,53 days 18:36:51.429000000,4646211.429,27
4745,188455,0 days 18:22:19.325000000,66139.325,5
4746,188458,0 days 00:00:32.441000000,32.441,3
4747,188461,0 days 00:00:36.937000000,36.937,3
4748,188464,43 days 19:01:02.380000000,3783662.38,38
4749,188467,0 days 05:06:28.151000000,18388.151,7
4750,188470,13 days 18:27:49.073000000,1189669.073,22
4751,188473,0 days 00:00:02.516000000,2.516,3
4752,188476,20 days 00:40:37.564000000,1730437.564,19
4753,188479,28 days 19:10:19.405000000,2488219.405,22
4754,188482,0 days 00:35:11.014000000,2111.014,4
4755,188485,87 days 17:18:35.720000000,7579115.72,52
4756,188488,0 days 00:22:28.140000000,1348.14,4
4757,188491,30 days 16:32:55.797000000,2651575.797,21
4758,188494,0 days 00:06:30.710000000,390.71,4
4759,188497,8 days 17:02:41.547000000,752561.547,19
4760,188500,30 days 20:03:22.674000000,2664202.674,28
4761,188503,28 days 15:26:21.509000000,2474781.509,38
4762,188506,12 days 16:28:42.296000000,1096122.296,26
4763,188509,8 days 15:04:38.090000000,745478.09,25
4764,188512,22 days 20:10:33.870000000,1973433.87,36
4765,188515,1 days 16:29:30.388000000,145770.388,23
4766,188518,0 days 00:00:27.561000000,27.561,3
4767,188521,7 days 00:24:16.914000000,606256.914,17
4768,188524,32 days 13:54:48.828000000,2814888.828,24
4769,188527,0 days 00:00:35.774000000,35.774,3
4770,188530,22 days 17:22:45.091000000,1963365.091,21
4771,188533,11 days 15:31:58.265000000,1006318.265,17
4772,188536,0 days 00:00:29.883000000,29.883,3
4773,188539,0 days 14:58:39.421000000,53919.421,5
4774,188542,4 days 18:04:53.358000000,410693.358,14
4775,188545,30 days 13:31:50.617000000,2640710.617,14
4776,188548,4 days 23:41:11.761000000,430871.761,11
4777,188551,0 days 00:20:58.733000000,1258.733,6
4778,188554,22 days 15:58:57.708000000,1958337.708,28
4779,188557,0 days 21:14:32.331000000,76472.331,9
4780,188560,0 days 00:00:46.795000000,46.795,3
4781,188563,0 days 13:10:14.901000000,47414.901,4
4782,188566,8 days 17:38:21.470000000,754701.47,36
4783,188569,0 days 00:00:35.054000000,35.054,3
4784,188572,0 days 15:01:27.102000000,54087.102,6
4785,188575,11 days 13:01:08.407000000,997268.407,18
4786,188578,25 days 15:48:27.137000000,2216907.137,25
4787,188581,12 days 19:18:10.043000000,1106290.043,19
4788,188584,14 days 11:38:57.783000000,1251537.783,26
4789,188587,0 days 00:00:40.808000000,40.808,3
4790,188590,25 days 15:35:01.934000000,2216101.934,23
4791,188593,0 days 11:54:55.797000000,42895.797,4
4792,188596,0 days 00:00:32.084000000,32.084,3
4793,188599,7 days 14:53:50.263000000,658430.263,18
4794,188602,0 days 00:00:33.482000000,33.482,3
4795,188605,8 days 17:22:59.989000000,753779.989,15
4796,188608,18 days 20:03:31.722000000,1627411.722,30
4797,188619,0 days 00:00:46.082000000,46.082,3
4798,188622,0 days 12:49:27.568000000,46167.568,5
4799,188625,0 days 00:00:32.494000000,32.494,3
4800,188639,20 days 08:06:01.818000000,1757161.818,29
4801,188642,0 days 00:16:37.680000000,997.68,4
4802,188645,9 days 03:53:00.301000000,791580.301,15
4803,188648,30 days 05:29:22.879000000,2611762.879,17
4804,188651,0 days 00:00:34.703000000,34.703,3
4805,188654,0 days 00:13:00.333000000,780.333,4
4806,188657,0 days 00:38:26.716000000,2306.716,6
4807,188660,0 days 00:35:44.640000000,2144.64,5
4808,188663,29 days 01:54:18.915000000,2512458.915,48
4809,188666,0 days 05:25:23.891000000,19523.891,6
4810,188669,0 days 00:00:47.806000000,47.806,3
4811,188672,0 days 00:45:15.516000000,2715.516,5
4812,188675,30 days 21:40:22.244000000,2670022.244,30
4813,188678,12 days 00:59:04.571000000,1040344.571,15
4814,188681,26 days 06:53:57.333000000,2271237.333,17
4815,188684,0 days 00:00:33.575000000,33.575,3
4816,188687,0 days 00:01:00.080000000,60.08,3
4817,188690,0 days 00:23:57.366000000,1437.366,4
4818,188693,0 days 00:42:21.498000000,2541.498,5
4819,188696,1 days 02:49:06.647000000,96546.647,7
4820,188699,0 days 04:59:22.722000000,17962.722,6
4821,188702,30 days 02:26:29.724000000,2600789.724,28
4822,188705,0 days 05:46:42.112000000,20802.112,7
4823,188708,11 days 03:32:14.205000000,963134.205,14
4824,188711,8 days 04:18:14.224000000,706694.224,20
4825,188714,0 days 00:46:01.285000000,2761.285,7
4826,188717,0 days 00:24:57.991000000,1497.991,4
4827,188720,0 days 00:04:53.706000000,293.706,6
4828,188723,0 days 00:00:29.774000000,29.774,3
4829,188726,0 days 00:00:42.298000000,42.298,3
4830,188729,0 days 00:19:35.031000000,1175.031,4
4831,188732,0 days 23:02:15.333000000,82935.333,9
4832,188735,0 days 00:00:32.916000000,32.916,3
4833,188738,1 days 01:02:33.103000000,90153.103,8
4834,188741,25 days 00:44:31.284000000,2162671.284,22
4835,188744,0 days 00:23:45.025000000,1425.025,7
4836,188747,0 days 00:47:54.237000000,2874.237,4
4837,188750,0 days 01:00:45.019000000,3645.019,7
4838,188753,0 days 00:28:01.206000000,1681.206,4
4839,188756,0 days 00:00:37.498000000,37.498,3
4840,188759,0 days 00:14:05.952000000,845.952,4
4841,188762,0 days 02:37:45.440000000,9465.44,8
4842,188765,17 days 16:42:45.518000000,1528965.518,30
4843,188768,18 days 22:34:03.506000000,1636443.506,16
4844,188771,0 days 00:20:30.803000000,1230.803,4
4845,188774,0 days 00:25:13.250000000,1513.25,4
4846,188777,1 days 00:13:35.104000000,87215.104,10
4847,188780,0 days 00:00:31.242000000,31.242,3
4848,188783,5 days 17:04:16.464000000,493456.464,14
4849,188786,19 days 21:34:19.968000000,1719259.968,30
4850,188789,0 days 00:00:33.972000000,33.972,3
4851,188792,21 days 18:28:52.076000000,1880932.076,32
4852,188795,0 days 00:16:56.992000000,1016.992,4
4853,188798,0 days 00:06:47.981000000,407.981,4
4854,188801,0 days 15:04:09.342000000,54249.342,9
4855,188804,11 days 16:55:45.334000000,1011345.334,14
4856,188807,0 days 00:00:32.308000000,32.308,3
4857,188810,0 days 00:00:41.226000000,41.226,3
4858,188813,0 days 00:00:30.731000000,30.731,3
4859,188816,0 days 00:00:35.886000000,35.886,3
4860,188819,0 days 00:07:20.679000000,440.679,4
4861,188822,30 days 12:58:38.973000000,2638718.973,22
4862,188825,7 days 14:11:06.032000000,655866.032,21
4863,188828,0 days 00:15:39.092000000,939.092,4
4864,188831,0 days 00:00:36.553000000,36.553,3
4865,188834,39 days 15:27:37.638000000,3425257.638,25
4866,188837,31 days 11:44:33.285000000,2720673.285,21
4867,188859,0 days 10:41:58.209000000,38518.209,4
4868,188862,14 days 18:02:13.118000000,1274533.118,38
4869,188865,0 days 00:00:42.826000000,42.826,3
4870,188868,0 days 09:49:43.537000000,35383.537,4
4871,188871,11 days 15:59:19.266000000,1007959.266,19
4872,188874,24 days 14:48:03.296000000,2126883.296,23
4873,188877,0 days 20:29:55.844000000,73795.844,10
4874,188880,0 days 00:00:46.805000000,46.805,3
4875,188883,0 days 00:00:34.612000000,34.612,3
4876,188899,0 days 00:01:05.578000000,65.578,3
4877,188902,11 days 06:25:50.529000000,973550.529,23
4878,188905,0 days 00:00:32.788000000,32.788,3
4879,188908,13 days 02:48:07.821000000,1133287.821,22
4880,188911,0 days 02:33:13.598000000,9193.598,6
4881,188914,7 days 02:42:54.540000000,614574.54,13
4882,188917,0 days 00:27:20.293000000,1640.293,4
4883,188920,0 days 00:00:03.978000000,3.978,3
4884,188923,0 days 00:42:57.069000000,2577.069,6
4885,188926,0 days 00:00:35.756000000,35.756,3
4886,188929,0 days 00:00:46.359000000,46.359,3
4887,188932,6 days 02:25:43.522000000,527143.522,15
4888,188935,0 days 00:00:31.901000000,31.901,3
4889,188938,14 days 04:29:15.174000000,1225755.174,19
4890,188941,19 days 01:20:32.601000000,1646432.601,27
4891,188944,30 days 20:53:16.238000000,2667196.238,11
4892,188947,6 days 23:43:26.140000000,603806.14,18
4893,188950,30 days 20:10:38.431000000,2664638.431,13
4894,188953,24 days 02:00:51.868000000,2080851.868,30
4895,188956,0 days 00:40:50.123000000,2450.123,4
4896,188959,20 days 18:50:37.536000000,1795837.536,23
4897,188962,20 days 20:51:53.273000000,1803113.273,28
4898,188965,11 days 04:53:09.863000000,967989.863,14
4899,188968,12 days 21:26:33.153000000,1113993.153,18
4900,188971,5 days 06:41:02.669000000,456062.669,14
4901,188974,0 days 01:30:43.151000000,5443.151,5
4902,188977,11 days 01:03:04.298000000,954184.298,16
4903,188980,0 days 00:00:32.352000000,32.352,3
4904,188983,3 days 04:27:00.336000000,275220.336,7
4905,188986,0 days 00:00:39.130000000,39.13,3
4906,188989,0 days 00:12:31.412000000,751.412,4
4907,188992,0 days 00:13:35.583000000,815.583,4
4908,188995,17 days 18:23:59.799000000,1535039.799,29
4909,188998,10 days 20:27:45.567000000,937665.567,16
4910,189001,0 days 00:19:30.733000000,1170.733,4
4911,189004,30 days 17:20:06.186000000,2654406.186,11
4912,189007,0 days 00:28:51.045000000,1731.045,4
4913,189010,30 days 16:46:54.873000000,2652414.873,17
4914,189013,0 days 00:00:36.392000000,36.392,3
